elevation,mindate,maxdate,latitude,name,datacoverage,id,elevationUnit,longitude
324.6,1948-08-01,2010-12-31,43.6453,"BLUE EARTH, MN US",1,GHCND:USC00210852,METERS,-94.0937
335.3,2009-01-01,2024-02-04,43.6237,"BLUE EARTH 1 S, MN US",0.9995,GHCND:USC00210855,METERS,-94.0947
371.9,1898-11-01,1955-04-30,46.36667,"BRAINERD, MN US",0.8615,GHCND:USC00210934,METERS,-94.18333
359.7,1908-01-01,2024-02-04,46.3433,"BRAINERD, MN US",1,GHCND:USC00210939,METERS,-94.2086
292.6,2000-01-01,2013-03-01,46.268,"BRECKENRIDGE, MN US",1,GHCND:USC00210973,METERS,-96.5913
296,2012-01-01,2023-05-24,46.3047,"BRECKENRIDGE 3 E, MN US",0.9806,GHCND:USC00210974,METERS,-96.5216
356.6,1940-01-01,2022-10-31,43.544,"BRICELYN, MN US",1,GHCND:USC00210981,METERS,-93.8423
452.9,1948-08-01,2024-02-04,47.2472,"BRIMSON 2 S, MN US",1,GHCND:USC00210989,METERS,-91.8624
298.1,1973-12-01,2023-10-02,45.59595,"BROWNS VALLEY, MN US",1,GHCND:USC00211063,METERS,-96.82841
317,2003-01-01,2024-02-01,44.7335,"BROWNTON WWTP, MN US",1,GHCND:USC00211065,METERS,-94.3418
381.9,1990-01-01,2024-02-03,46.3004,"BRUNO 7 ENE, MN US",1,GHCND:USC00211074,METERS,-92.5337
302.4,1940-01-01,2013-04-19,45.1969,"BUFFALO, MN US",1,GHCND:USC00211107,METERS,-93.8399
317.3,1993-01-01,2018-03-31,44.0909,"BYRON 4NORTH, MN US",1,GHCND:USC00211174,METERS,-92.64
355.4,1893-02-01,2024-02-04,43.6309,"CALEDONIA, MN US",1,GHCND:USC00211198,METERS,-91.5027
294.1,1893-01-01,2024-01-31,45.55646,"CAMBRIDGE, MN US",1,GHCND:USC00211227,METERS,-93.23484
296.3,1894-01-01,2010-12-31,46.09583,"CAMPBELL, MN US",1,GHCND:USC00211245,METERS,-96.40917
392.9,2001-01-01,2024-02-01,48.61,"CAMP NORRIS DNR, MN US",1,GHCND:USC00211250,METERS,-95.1816
368.8,1916-02-01,2024-01-31,44.7184,"CANBY, MN US",1,GHCND:USC00211263,METERS,-96.2696
288,2010-05-01,2014-08-21,44.48278,"CANNON FALLS 2 SW, MN US",0.9992,GHCND:USC00211278,METERS,-92.91333
310.9,1939-04-01,2010-12-31,48.95111,"CARIBOU 2 S, MN US",1,GHCND:USC00211303,METERS,-96.46389
426.7,2003-09-01,2019-09-30,45.9652,"CARLOS 2 WSW, MN US",1,GHCND:USC00211310,METERS,-95.3386
247.8,1893-08-01,1895-11-30,44.75,"CARVER, MN US",0.6092,GHCND:USC00211323,METERS,-93.58333
395,1906-04-01,2024-02-02,47.3847,"CASS LAKE, MN US",1,GHCND:USC00211374,METERS,-94.6147
276.5,1962-01-01,2010-12-31,45.32222,"CEDAR, MN US",1,GHCND:USC00211390,METERS,-93.28444
270.7,1919-08-01,1927-12-31,45.166667,"CENTERVILLE LAKE, MN US",0.9601,GHCND:USC00211417,METERS,-93.066667
391.7,2014-01-01,2024-02-04,47.8663,"CELINA 2 E, MN US",1,GHCND:USC00211422,METERS,-93.0266
,1949-08-01,1950-10-05,48.7,"CENTRAL, MN US",0.5994,GHCND:USC00211426,,-94.35
288.3,1996-01-01,2024-02-02,44.8496,"CHANHASSEN WSFO, MN US",1,GHCND:USC00211448,METERS,-93.5644
219.5,1925-05-01,2010-12-31,44.8,"CHASKA, MN US",1,GHCND:USC00211465,METERS,-93.5833
281.3,2003-05-01,2017-12-22,44.813,"CHASKA 2 NW, MN US",1,GHCND:USC00211468,METERS,-93.6312
317,1913-11-01,1939-12-29,43.83333,"CHATFIELD, MN US",1,GHCND:USC00211489,METERS,-92.2
,1940-04-01,1941-10-27,44.433333,"CLAYBANK, MN US",0.9819,GHCND:USC00211537,,-92.633333
302.1,1893-01-01,1896-08-31,45.45,"CLEAR LAKE, MN US",1,GHCND:USC00211561,METERS,-94
292.6,1893-09-01,1895-11-30,45.41667,"CLEARWATER, MN US",0.9639,GHCND:USC00211585,METERS,-94.08333
385.6,1900-01-01,2024-02-02,46.70539,"CLOQUET, MN US",1,GHCND:USC00211630,METERS,-92.52391
325.8,1948-02-01,2010-12-31,45.05,"COKATO, MN US",1,GHCND:USC00211669,METERS,-94.25
402.9,1904-09-01,1954-07-31,47.26667,"COLERAINE, MN US",0.7717,GHCND:USC00211675,METERS,-93.46667
368.8,1893-01-01,2024-02-03,45.5794,"COLLEGEVILLE ST. JOHN S, MN US",1,GHCND:USC00211691,METERS,-94.392
331.9,1940-10-01,1972-08-31,44.11667,"COMFREY 4 E, MN US",0.8303,GHCND:USC00211718,METERS,-94.81667
413,1999-01-01,2023-12-31,47.8948,"COOK 8 NE, MN US",1,GHCND:USC00211771,METERS,-92.5337
413,1997-11-01,2024-02-04,47.8948,"COOK 8 NE, MN US",0.8023,GHCND:USC00211773,METERS,-92.5337
400.8,1959-09-01,2010-12-31,47.86667,"COOK 18 W, MN US",1,GHCND:USC00211776,METERS,-93.06667
,1919-05-01,1919-09-30,45.166667,"COON CREEK FARM, MN US",0.7974,GHCND:USC00211787,,-93.333333
299,1948-08-01,1951-09-30,45.23333,"CORRELL, MN US",1,GHCND:USC00211812,METERS,-96.16667
403.3,1962-01-01,2024-02-03,47.1687,"COTTON, MN US",1,GHCND:USC00211840,METERS,-92.4629
342,1926-02-01,1977-10-31,48.26667,"CRANE LAKE RANGER ST, MN US",0.9406,GHCND:USC00211857,METERS,-92.46667
398.1,1893-12-01,1895-11-04,46.66667,"CROMWELL CARLTON, MN US",0.8768,GHCND:USC00211880,METERS,-92.83333
253,1974-06-01,2014-11-01,47.78333,"CROOKSTON, MN US",0.6661,GHCND:USC00211886,METERS,-96.61667
271.6,1890-01-01,2024-01-25,47.8186,"CROOKSTON NW EXPERIMENTAL STATION, MN US",1,GHCND:USC00211891,METERS,-96.6139
289.3,1914-07-01,1920-07-31,44.93333,"CRYSTAL BAY, MN US",0.4245,GHCND:USC00211935,METERS,-93.58333
396.8,1948-08-01,1951-10-29,47.51667,"CUT FOOT SIOUX RANGE, MN US",0.359,GHCND:USC00211963,METERS,-94.01667
445,1899-12-01,1905-04-29,44.08333,"CURRIE, MN US",0.9237,GHCND:USC00211979,METERS,-95.66667
402.3,2007-01-01,2011-11-07,46.125,"DALTON 3 S, MN US",1,GHCND:USC00212015,METERS,-95.90889
324.6,2003-01-01,2023-12-31,45.04181,"DASSEL 3 SE, MN US",1,GHCND:USC00212023,METERS,-94.27818
321.6,1893-07-01,2024-02-03,44.9318,"DAWSON, MN US",1,GHCND:USC00212038,METERS,-96.045
448.4,1982-01-01,2011-07-31,46.8998,"DEEP PORTAGE, MN US",1,GHCND:USC00212050,METERS,-94.3873
297.2,1977-12-01,2024-01-31,45.04698,"DELANO, MN US",1,GHCND:USC00212088,METERS,-93.77717
291.1,1899-01-01,1904-11-30,44.929685,"DEEPHAVEN LAKE MINNETONKA, MN US",1,GHCND:USC00212130,METERS,-93.522455
413,1895-12-01,2024-02-03,46.8373,"DETROIT LAKES 1 NNE, MN US",1,GHCND:USC00212142,METERS,-95.8375
470,2009-01-01,2023-12-31,46.8576,"DETROIT LAKES 12 E, MN US",1,GHCND:USC00212146,METERS,-95.6068
267.6,1973-10-01,1994-12-31,46.96111,"DILWORTH 7 NNE, MN US",0.5686,GHCND:USC00212156,METERS,-96.65306
386.8,1940-05-01,2016-03-01,44.0317,"DODGE CENTER, MN US",0.1592,GHCND:USC00212166,METERS,-92.8691
244.1,1956-04-01,1966-11-30,48.56667,"DRAYTON N DAK 2 NE, MN US",0.7031,GHCND:USC00212222,METERS,-97.15
185.9,1933-08-01,2010-12-31,46.7681,"DULUTH HARBOR STATION, MN US",1,GHCND:USC00212246,METERS,-92.0903
436.8,2011-10-01,2024-02-03,46.8368,"DULUTH NWS, MN US",1,GHCND:USC00212250,METERS,-92.2108
344.4,1915-08-01,1922-11-30,46.86667,"DULUTH NE EXPERIMENTAL FARM, MN US",0.4885,GHCND:USC00212252,METERS,-92.1
353.9,1935-01-01,1959-09-30,46.78333,"DULUTH, MN US",0.6438,GHCND:USC00212253,METERS,-92.1
405.4,1940-05-01,1988-12-31,46.01083,"ELBOW LAKE, MN US",0.9742,GHCND:USC00212476,METERS,-95.87556
338.3,1939-04-01,2024-02-04,44.0969,"ELGIN 2 SSW, MN US",1,GHCND:USC00212486,METERS,-92.2702
274.3,1940-01-01,2024-02-02,45.30565,"ELK RIVER, MN US",1,GHCND:USC00212500,METERS,-93.58253
421.2,1997-11-01,2013-02-01,47.9239,"ELY, MN US",1,GHCND:USC00212543,METERS,-91.8586
437.4,1998-01-01,2024-02-04,47.97463,"ELY 25 E, MN US",1,GHCND:USC00212555,METERS,-91.44953
448.1,1911-04-01,1930-10-31,47.9,"ELY RANGER STATION, MN US",0.1957,GHCND:USC00212559,METERS,-91.883333
449.6,2011-01-01,2024-02-03,47.9056,"ELY, MN US",0.8233,GHCND:USC00212561,METERS,-91.8283
434.3,1994-10-01,2024-02-02,47.64317,"EMBARRASS, MN US",1,GHCND:USC00212576,METERS,-92.22648
440.4,1986-01-01,2024-02-02,47.4581,"EVELETH WASTE WATER PLANT, MN US",1,GHCND:USC00212645,METERS,-92.5303
361.8,1893-01-01,2013-09-17,43.6447,"FAIRMONT, MN US",1,GHCND:USC00212698,METERS,-94.4656
369.1,1965-01-01,1973-06-28,43.63333,"FAIRMONT RADIO KSUM, MN US",0.6663,GHCND:USC00212702,METERS,-94.48333
295.7,1895-12-01,2024-02-04,44.3092,"FARIBAULT, MN US",1,GHCND:USC00212721,METERS,-93.266
292.6,1893-01-01,2024-02-04,44.666,"FARMINGTON 3 NW, MN US",1,GHCND:USC00212737,METERS,-93.17559
286.5,2011-01-01,2011-02-03,44.61167,"FARMINGTON 3 SW, MN US",1,GHCND:USC00212738,METERS,-93.18583
281,1957-04-01,1970-07-31,44.63333,"FARMINGTON 1 W, MN US",0.9875,GHCND:USC00212742,METERS,-93.16667
381,1893-01-01,2018-03-16,46.2919,"FERGUS FALLS, MN US",1,GHCND:USC00212768,METERS,-96.1172
383.1,1903-01-01,1913-01-31,46.916667,"FLOODWOOD, MN US",0.6692,GHCND:USC00212826,METERS,-92.9
384,1986-01-01,2024-02-04,46.9728,"FLOODWOOD 3 NE, MN US",1,GHCND:USC00212842,METERS,-92.87
275.8,1958-01-01,2024-02-03,45.33159,"FOREST LAKE 5 NE, MN US",1,GHCND:USC00212881,METERS,-92.89824
,1939-04-01,1941-10-31,43.65,"FORESTVILLE NEAR, MN US",0.8696,GHCND:USC00212888,,-92.2
301.8,2011-01-01,2013-01-06,44.456,"FORT RIDGELY STATE PARK, MN US",0.9993,GHCND:USC00212900,METERS,-94.735
345.6,1889-01-01,1990-06-30,46.18056,"FORT RIPLEY, MN US",0.8022,GHCND:USC00212904,METERS,-94.36556
396.2,1909-07-01,2020-12-27,47.5639,"FOSSTON 1 E, MN US",1,GHCND:USC00212916,METERS,-95.7246
359.1,1910-06-01,1911-09-30,48.75,"FRAM, MN US",0.9375,GHCND:USC00212940,METERS,-95.75
427.6,1948-08-01,2020-02-18,46.7336,"FRAZEE, MN US",1,GHCND:USC00212964,METERS,-95.7066
368.8,1991-01-01,1996-11-27,46.33056,"GARRISON 4 NE, MN US",0.9363,GHCND:USC00213051,METERS,-93.7675
310.9,1956-01-01,2024-01-31,44.55647,"GAYLORD, MN US",1,GHCND:USC00213076,METERS,-94.22077
269.7,1962-01-01,2024-02-03,47.0792,"GEORGETOWN 1 E, MN US",1,GHCND:USC00213104,METERS,-96.7758
306.6,1895-01-01,1921-05-31,44.75,"GLENCOE, MN US",0.9718,GHCND:USC00213169,METERS,-94.13333
429.8,2019-08-08,2024-02-02,45.66583,"GLENWOOD 1 N, MN US",0.9993,GHCND:USC00213173,METERS,-95.38688
365.2,1895-08-01,2018-10-31,45.6584,"GLENWOOD 2 WNW, MN US",1,GHCND:USC00213174,METERS,-95.4392
353.6,1918-06-01,1924-09-30,48.316667,"GOLDEN VALLEY, MN US",0.9076,GHCND:USC00213200,METERS,-95.883333
437.7,1919-01-01,1990-10-31,47.73333,"GONVICK 2 W, MN US",0.8573,GHCND:USC00213206,METERS,-95.51667
338.6,1939-12-01,1946-09-30,45.566667,"GRACEVILLE, MN US",0.7926,GHCND:USC00213261,METERS,-96.433333
186.5,1900-05-01,2024-01-31,47.7518,"GRAND MARAIS, MN US",1,GHCND:USC00213282,METERS,-90.3282
411.5,1893-01-01,2024-02-02,43.7047,"GRAND MEADOW, MN US",1,GHCND:USC00213290,METERS,-92.5644
222.5,1895-01-01,2024-02-02,47.9711,"GRAND PORTAGE RANGER STATION, MN US",1,GHCND:USC00213296,METERS,-89.6908
399.3,1915-06-01,2024-01-31,47.2436,"GRAND RAPIDS FRS LAB, MN US",1,GHCND:USC00213303,METERS,-93.4975
283.5,1917-03-01,1920-08-31,45.73333,"GRANDY, MN US",1,GHCND:USC00213307,METERS,-93.2
283.5,1893-01-01,2024-01-31,44.81346,"GRANITE FALLS, MN US",1,GHCND:USC00213311,METERS,-95.55172
359.1,1920-01-01,1942-10-30,48.28333,"GRYGLA, MN US",0.2445,GHCND:USC00213397,METERS,-95.61667
370.3,1911-02-01,2024-01-31,46.4119,"GULL LAKE DAM, MN US",1,GHCND:USC00213411,METERS,-94.3608
443.5,1951-08-01,2024-02-01,48.1603,"GUNFLINT LAKE 10 NW, MN US",1,GHCND:USC00213417,METERS,-90.8842
476.1,1948-08-01,1951-08-21,48.08333,"GUNFLINT LAKE, MN US",0.7299,GHCND:USC00213419,METERS,-90.7
248.4,1899-02-01,2024-01-24,48.7715,"HALLOCK, MN US",1,GHCND:USC00213455,METERS,-96.9406
260,1956-04-01,2023-08-02,47.3522,"HALSTAD, MN US",0.8722,GHCND:USC00213463,METERS,-96.8332
304.5,2008-01-01,2013-09-16,44.7341,"HAMBURG, MN US",1,GHCND:USC00213470,METERS,-93.9631
411.5,1939-01-01,2020-09-30,43.5458,"HARMONY, MN US",1,GHCND:USC00213520,METERS,-92.0122
207.3,1893-08-01,2024-02-04,44.7597,"HASTINGS DAM 2, MN US",1,GHCND:USC00213567,METERS,-92.8689
355.1,1948-09-01,2016-03-01,46.88333,"HAWLEY 3 NE, MN US",0.6223,GHCND:USC00213587,METERS,-96.25
338.9,1974-07-01,1988-06-30,46.85,"HAWLEY 2 SW, MN US",0.4226,GHCND:USC00213588,METERS,-96.33333
245.4,1940-04-01,1941-10-27,44.5,"HAY CREEK, MN US",0.7885,GHCND:USC00213596,METERS,-92.55
297.2,2010-07-01,2011-02-11,44.53556,"HENDERSON 3 W, MN US",1,GHCND:USC00213678,METERS,-93.97
328.9,1940-05-01,1957-03-31,45.8,"HERMAN, MN US",0.8719,GHCND:USC00213708,METERS,-96.15
467,1948-08-01,1981-09-30,47.43333,"HIBBING POWER SUBSTN, MN US",0.9724,GHCND:USC00213727,METERS,-92.96667
350.5,1939-09-01,1993-12-31,48.06667,"HIGH LANDING 2 NW, MN US",0.8021,GHCND:USC00213756,METERS,-95.85
371.9,1932-07-01,1951-10-31,46.98333,"HILL CITY RANGER STATION, MN US",0.4995,GHCND:USC00213764,METERS,-93.6
315.5,1905-03-01,2011-11-20,45.9919,"HINCKLEY, MN US",1,GHCND:USC00213793,METERS,-92.9927
317,1951-04-01,1951-09-30,46.01667,"HINCKLEY, MN US",1,GHCND:USC00213795,METERS,-92.95
197.2,1948-07-01,2023-12-31,43.7637,"HOKAH WWTP, MN US",1,GHCND:USC00213808,METERS,-91.34815
209.1,2016-09-01,2024-02-03,43.79529,"HOKAH 4 NW, MN US",1,GHCND:USC00213812,METERS,-91.42694
315.2,1948-09-01,1951-09-30,46.4675,"HOLYOKE, MN US",0.7846,GHCND:USC00213863,METERS,-92.3903
,1900-06-01,1907-10-31,47.833333,"HOVLAND, MN US",0.5955,GHCND:USC00213913,,-90
463.9,1958-03-01,1984-02-29,47.58333,"HOYT LAKES 5 N, MN US",0.9993,GHCND:USC00213921,METERS,-92.13333
333.8,1893-09-01,2010-12-31,44.909,"HUTCHINSON 1 N, MN US",1,GHCND:USC00213962,METERS,-94.3674
326.1,2010-01-01,2014-10-31,44.8978,"HUTCHINSON 1 W, MN US",1,GHCND:USC00213965,METERS,-94.3719
333.8,1943-08-01,2024-02-03,48.6236,"INDUSTRIAL 3 W, MN US",1,GHCND:USC00214008,METERS,-93.8992
437.4,1926-01-01,1928-06-29,47.633333,"ISABELLA, MN US",1,GHCND:USC00214066,METERS,-91.333333
612.6,1957-01-01,2005-07-31,47.6181,"ISABELLA 1 W, MN US",0.927,GHCND:USC00214068,METERS,-91.3753
530.4,2009-11-01,2020-08-10,47.59333,"ISABELLA 14 W, MN US",1,GHCND:USC00214077,METERS,-91.65139
429.8,2009-01-01,2020-02-27,47.02389,"ISLAND LAKE 4 E, MN US",1,GHCND:USC00214093,METERS,-92.07
418.2,1948-08-01,1995-09-30,46.98333,"ISLAND LAKE RESERVOIR, MN US",0.9947,GHCND:USC00214096,METERS,-92.23333
384,1936-03-01,1945-11-30,46.13333,"ISLE, MN US",0.9058,GHCND:USC00214102,METERS,-93.46667
391.7,1959-10-01,2023-03-30,46.3197,"ISLE 12 N, MN US",1,GHCND:USC00214103,METERS,-93.5013
454.2,1911-05-01,2024-02-01,47.2255,"ITASCA UNIVERSITY OF MINN, MN US",1,GHCND:USC00214106,METERS,-95.1919
274.3,1942-01-01,2024-02-04,44.6501,"JORDAN 1 SSW, MN US",1,GHCND:USC00214176,METERS,-93.6356
365.8,1997-11-01,2024-02-04,48.4088,"KABETOGAMA, MN US",1,GHCND:USC00214191,METERS,-93.0484
325.2,1962-01-01,1992-11-30,48.58333,"KARLSTAD, MN US",0.85,GHCND:USC00214213,METERS,-96.51667
311.5,2002-08-01,2004-10-01,48.5558,"KARLSTAD 2 SE, MN US",0.9246,GHCND:USC00214215,METERS,-96.48
413.6,1909-02-01,2023-07-27,47.9422,"KELLIHER, MN US",1,GHCND:USC00214233,METERS,-94.4553
342,1943-08-01,2017-09-29,48.5011,"KETTLE FALLS, MN US",1,GHCND:USC00214306,METERS,-92.6444
353.6,2008-01-01,2024-02-04,45.3533,"KIMBALL 3 N, MN US",1,GHCND:USC00214373,METERS,-94.3056
487.7,1893-01-01,1893-07-31,43.83333,"KINBRAE, MN US",1,GHCND:USC00214376,METERS,-95.5
320,1948-07-01,1953-09-30,45.01667,"LAC QUI PARLE DAM, MN US",0.9986,GHCND:USC00214410,METERS,-95.86667
197.2,1939-01-01,2024-02-04,43.8657,"LA CRESCENT DAM 7, MN US",1,GHCND:USC00214418,METERS,-91.31
283.5,1979-01-01,2000-04-30,48.72444,"LAKE BRONSON, MN US",0.8751,GHCND:USC00214431,METERS,-96.62139
300.8,2016-11-01,2024-02-03,48.7241,"LAKE BRONSON DAM, MN US",0.9995,GHCND:USC00214433,METERS,-96.6218
213.4,1896-04-01,2024-01-22,44.4363,"LAKE CITY, MN US",1,GHCND:USC00214438,METERS,-92.2793
301.8,1907-03-01,1920-06-30,44.1,"LAKE CRYSTAL, MN US",0.8873,GHCND:USC00214441,METERS,-94.2
331.9,1893-01-01,1901-10-31,45,"LAKE JENNIE, MN US",0.9249,GHCND:USC00214445,METERS,-94.25
466.3,1948-08-01,2024-01-31,43.7022,"LAKEFIELD 2 NE, MN US",1,GHCND:USC00214453,METERS,-95.1519
503.8,1973-01-01,2024-01-21,43.99878,"LAKE WILSON, MN US",1,GHCND:USC00214534,METERS,-95.94908
,1896-01-01,1898-03-31,43.683333,"LAMBERT, MN US",1,GHCND:USC00214543,,-95.183333
347.5,1961-01-01,2024-02-02,44.2395,"LAMBERTON SOUTHWEST RESEARCH AND OUTREACH CENTER, MN US",1,GHCND:USC00214546,METERS,-95.3152
274.6,2019-08-01,2024-02-03,48.85628,"LANCASTER, MN US",0.6705,GHCND:USC00214562,METERS,-96.81789
291.1,1939-05-01,2015-11-07,43.7203,"LANESBORO, MN US",1,GHCND:USC00214563,METERS,-91.9718
317,2016-01-01,2019-11-05,43.7298,"LANESBORO 2 NE, MN US",0.9993,GHCND:USC00214564,METERS,-91.9373
326.1,1940-05-01,1991-08-31,44.38333,"LE CENTER 2 SE, MN US",0.7337,GHCND:USC00214641,METERS,-93.71667
396.8,1893-01-01,2024-01-30,47.2467,"LEECH LAKE DAM, MN US",1,GHCND:USC00214652,METERS,-94.2228
390.1,1939-09-01,1957-05-31,47.73333,"LEONARD 8 NE, MN US",0.8357,GHCND:USC00214688,METERS,-95.21667
300.2,2006-01-01,2022-03-31,44.8593,"LESTER PRAIRIE 2 S, MN US",0.9236,GHCND:USC00214692,METERS,-94.0503
392,1899-03-01,1901-03-31,43.51667,"LE ROY, MN US",0.9999,GHCND:USC00214711,METERS,-92.5
253,1896-01-01,1951-09-30,44.4698,"LE SUEUR, MN US",0.0897,GHCND:USC00214721,METERS,-93.9025
341.4,1908-01-01,2024-02-02,45.12794,"LITCHFIELD, MN US",1,GHCND:USC00214778,METERS,-94.53468
341.4,1895-01-01,2013-05-26,46.0039,"LITTLE FALLS 2 NNE, MN US",1,GHCND:USC00214793,METERS,-94.345
342,1948-08-01,1951-09-30,45.98333,"LITTLE FALLS WATER W, MN US",0.9742,GHCND:USC00214798,METERS,-94.35
360,1910-01-01,1952-10-20,48.4,"LITTLEFORK RANGER ST, MN US",0.414,GHCND:USC00214806,METERS,-93.55
365.8,1994-01-01,2016-03-01,48.36806,"LITTLEFORK 10 SW, MN US",1,GHCND:USC00214809,METERS,-93.72139
408.4,1893-03-01,2024-02-04,45.9646,"LONG PRAIRIE, MN US",1,GHCND:USC00214861,METERS,-94.8892
229.8,1991-09-01,2024-02-03,44.9784,"LOWER ST. ANTHONY FALLS, MN US",1,GHCND:USC00214884,METERS,-93.2469
396.2,1986-10-01,2010-12-31,47.69806,"LUTSEN 3 NNE, MN US",1,GHCND:USC00214918,METERS,-90.66556
457.2,1893-06-01,2024-02-03,43.6658,"LUVERNE, MN US",1,GHCND:USC00214937,METERS,-96.2022
,1897-08-01,1907-08-31,44.36667,"LYND NUMBER 1, MN US",0.9507,GHCND:USC00214987,,-95.86667
358.1,1893-01-01,1929-06-30,44.36667,"LYND NUMBER 2, MN US",0.9682,GHCND:USC00214989,METERS,-95.86667
338.9,2013-12-01,2024-02-04,43.52433,"MABEL, MN US",1,GHCND:USC00214990,METERS,-91.76141
327.7,1940-05-01,2024-01-31,45.00236,"MADISON WWTP, MN US",1,GHCND:USC00214994,METERS,-96.16611
369.4,1927-01-01,2023-08-31,47.3169,"MAHNOMEN, MN US",1,GHCND:USC00215012,METERS,-95.9691
481.9,1938-04-01,1962-04-30,47.46667,"MAHONING MINE, MN US",1,GHCND:USC00215020,METERS,-92.98333
259.1,1984-01-01,2010-12-31,44.1543,"MANKATO, MN US",1,GHCND:USC00215073,METERS,-94.0212
285.9,1940-05-01,1942-05-31,48.633333,"MANITOU, MN US",0.7999,GHCND:USC00215081,METERS,-94.033333
259.1,1948-01-01,1954-07-31,44.1543,"MANKATO, MN US",1,GHCND:USC00215088,METERS,-94.0212
307.8,2012-11-01,2019-11-28,44.1673,"MANKATO 4 E, MN US",1,GHCND:USC00215089,METERS,-93.9102
295.7,1893-01-01,1986-11-30,45,"MAPLE PLAIN, MN US",0.9513,GHCND:USC00215136,METERS,-93.65
415.1,1895-12-01,1897-12-27,44.833333,"MAPLEWOOD, MN US",0.4121,GHCND:USC00215146,METERS,-92.95
422.8,1981-08-01,2010-12-31,47.6308,"MARCELL 5 NE, MN US",1,GHCND:USC00215175,METERS,-93.6522
350.2,1935-04-01,2024-02-03,44.4716,"MARSHALL, MN US",1,GHCND:USC00215204,METERS,-95.79019
284.7,1893-01-01,1897-10-15,44.33333,"MAZEPPA, MN US",0.9991,GHCND:USC00215224,METERS,-92.5
386.8,1915-12-01,1985-12-31,46.98333,"MEADOWLANDS 9 S, MN US",0.9667,GHCND:USC00215298,METERS,-92.73333
334.7,1893-08-01,1894-08-31,44.16667,"MEDFORD, MN US",0.9992,GHCND:USC00215311,METERS,-93.23333
362.7,1954-12-01,2024-02-04,45.6773,"MELROSE, MN US",1,GHCND:USC00215325,METERS,-94.80203
324.3,1897-02-01,2024-02-04,45.7532,"MILACA, MN US",1,GHCND:USC00215392,METERS,-93.6617
310.9,1893-08-01,2024-02-03,45.1219,"MILAN 1 NW, MN US",1,GHCND:USC00215400,METERS,-95.9269
259.1,1893-01-01,1901-06-30,44.966667,"MINNEAPOLIS NUMBER 1, MN US",0.991,GHCND:USC00215424,METERS,-93.333333
,1891-01-01,1948-12-31,44.98333,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",0.9799,GHCND:USC00215433,,-93.3
369.1,1948-07-01,2024-02-02,44.563,"MINNEOTA, MN US",1,GHCND:USC00215482,METERS,-95.9969
225.6,1893-01-01,1900-08-31,43.583333,"MINNESOTA CITY, MN US",0.9889,GHCND:USC00215486,METERS,-91.8
204.2,1939-01-01,2024-02-04,44.1601,"MINNESOTA CITY DAM 5, MN US",1,GHCND:USC00215488,METERS,-91.81247
430.1,1932-01-01,1940-04-30,47.95,"MIZPAH, MN US",0.8902,GHCND:USC00215533,METERS,-94.21667
301.8,1893-01-01,2021-01-15,44.9341,"MONTEVIDEO 1 SW, MN US",1,GHCND:USC00215563,METERS,-95.74597
335.3,1948-08-01,2014-05-05,44.4597,"MONTGOMERY, MN US",1,GHCND:USC00215571,METERS,-93.6631
,1952-02-01,1954-08-31,46.86667,"MOREHEAD, MN US",1,GHCND:USC00215584,,-96.76667
275.5,1991-01-01,2016-05-31,46.8876,"MOORHEAD, MN US",1,GHCND:USC00215586,METERS,-96.7482
287.1,1900-01-01,1953-07-24,46.86667,"MOORHEAD ST TEACHERS, MN US",0.997,GHCND:USC00215589,METERS,-96.75
317,2004-01-01,2011-04-30,44.4175,"MORGAN, MN US",1,GHCND:USC00215590,METERS,-94.92167
338.3,1913-11-01,2021-11-13,46.4378,"MOOSE LAKE 1 SSE, MN US",1,GHCND:USC00215598,METERS,-92.7578
323.1,1948-08-01,1960-02-29,46.45,"MOOSE LAKE RANGER ST, MN US",0.8347,GHCND:USC00215603,METERS,-92.76667
310.3,1904-06-01,2024-02-03,45.8776,"MORA, MN US",1,GHCND:USC00215615,METERS,-93.3147
347.5,1886-01-01,2024-01-31,45.5901,"MORRIS WEST CENTRAL RESEARCH AND OUTREACH CENTER, MN US",1,GHCND:USC00215638,METERS,-95.8745
285,1990-01-01,2003-04-30,44.95,"MOUND, MN US",0.9994,GHCND:USC00215665,METERS,-93.65
460.2,1895-06-01,1910-08-31,47.533333,"MOUNT IRON, MN US",0.9945,GHCND:USC00215677,METERS,-92.6
348.1,1957-04-01,1961-07-31,48.3005,"AGASSIZ REFUGE, MN US",0.9998,GHCND:USC00215693,METERS,-95.9816
411.5,1968-08-01,1973-12-31,48.1,"NETT LAKE, MN US",0.6306,GHCND:USC00215819,METERS,-93.08333
277.4,1990-01-01,2024-02-02,45.01,"NEW HOPE, MN US",1,GHCND:USC00215838,METERS,-93.3792
381,1893-01-01,2010-12-31,45.3049,"NEW LONDON, MN US",1,GHCND:USC00215842,METERS,-94.9393
364.8,2009-10-01,2010-10-31,45.2597,"NEW LONDON SPICER, MN US",0.9992,GHCND:USC00215845,METERS,-94.9461
359.7,1893-11-01,1919-11-30,43.883333,"NEW RICHLAND, MN US",0.9816,GHCND:USC00215853,METERS,-93.5
271.3,1893-08-01,2011-02-01,44.3006,"NEW ULM 2 SE, MN US",1,GHCND:USC00215887,METERS,-94.4896
281.9,2011-01-01,2023-01-09,44.29451,"NEW ULM 3 SE, MN US",1,GHCND:USC00215888,METERS,-94.40842
